1,0,1,0,0,220,621,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,476,832,4,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1674113,970,12492,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,3,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,168749,84,315,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,155,676,8,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,53,0,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1149077,2581,1293,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,72287,2869,879,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,94,266,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,744317,301,672,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,69,402,1,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,7,326,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,766,277,2,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,306,479,7,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,27637,115,432,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,85,388,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,5,45,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,28,40,3,1,0,1,0,1,0,0,1,1,0
1,1,1,0,0,42,0,1,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,46,86,3,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,172427,338,76,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,97,162,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,16,15,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,239,212,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,329,444,2,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,207269,6436,1110,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,1844,2736,35,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,119,103,6,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,6419413,342,1683,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,29,85,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,23,79,0,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,1652,401,13,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,30,140,1,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,548,392,57,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,59072,609,223,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,101,389,0,1,0,1,0,1,0,0,1,1,1
1,1,1,1,1,1021918,0,3340,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,41,587,2,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0,1674726,4936,9709,1,0,1,1,1,0,0,1,1,0
1,0,1,1,0,290949,105,2167,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,17,0,0,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,424,250,11,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,29168,539,470,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1309006,28,1669,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,45,103,8,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,3478,151,22,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,592,874,16,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1648,559,41,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1,486,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,1,140,380,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,17861,3,38,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,3,43,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1647,1294,52,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,19750,265,267,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,2596,670,97,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,443,597,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,77,32,3,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,20,129,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,13,0,0,1,0,1,0,1,0,0,1,1,0
1,1,1,0,0,603,101,24,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,82,43,0,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,278,463,7,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,217,121,9,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,7,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,3705,1183,50,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,303,317,7,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,30,181,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,5,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,2,41,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,22,69,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,49,127,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,199806,1149,4241,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,789,838,19,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,168,313,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,24,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,2296038,713,14420,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,27312,1598,89,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,780,434,16,1,0,1,0,1,0,0,1,1,1
1,0,1,0,1,49,245,1,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,26,399,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1479781,81,3532,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,35,447,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,840795,29,3344,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,10,34,0,1,0,1,0,1,0,0,0,1,0
1,1,1,1,0,22579,16884,5,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1028,879,8,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,17,26,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,107,279,3,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,341,252,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1083,1690,48,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,688,939,5,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,201,503,12,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,6410,1672,83,1,0,1,0,1,0,0,1,1,1
1,0,1,0,1,1111,33,10,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1609847,83,3709,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,287100,11214,981,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,112,278,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,432,1669,101,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,35,32,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0,3661,4998,198,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,76,283,2,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,14,31,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,240,188,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,745144,10,674,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,145937,2976,1057,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,18562,7211,7,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,49,346,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,41,345,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1170723,578,1524,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,199,360,11,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1174420,1276,8640,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,20465,1272,580,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,9,90,0,1,0,1,0,1,0,0,1,1,1
1,1,1,0,0,325,131,3,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,491,332,2,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,11469,11449,18,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,2087,2104,117,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,413,0,12,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,55596,22961,170,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,15,28,1,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0,252264,3453,692,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,231557,1578,2057,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,346,268,3,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,104,0,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,3869,1050,73,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,280,1310,6,1,0,1,0,1,0,0,1,1,1
1,0,1,0,1,181,207,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,4151869,16,16959,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,1448,3729,12,1,0,1,0,1,0,0,1,1,1
1,1,1,0,0,7,118,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,51844,254,216,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,165,267,3,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,5069,257,41,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,440566,1106,2195,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,1271,842,2,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,303,673,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,766,942,8,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,179602,5004,744,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,63,68,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,328,975,12,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,3,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,247,1128,6,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,10,2006,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,115,185,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,0,37,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,429,344,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,274,355,4,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,436,327,24,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,201,304,1,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,15,49,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,342673,893,536,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,156629,33,263,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,82,150,3,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,26,7,2,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,9601,4709,402,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,7435,3650,70,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,18,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,1,42,131,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,158,237,5,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,189,458,7,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,354,349,2,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,4759,1290,161,1,0,1,1,1,0,0,1,1,1
1,0,1,0,1,60,202,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,69,236,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,2616,2322,5,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,2225,1603,62,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1882,2,17,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,21,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,869619,710,684,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,695,729,62,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,185,880,4,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,38,39,2,1,0,1,0,1,0,0,1,1,0
1,1,1,1,0,166,379,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,16,0,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,6,4,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,466,523,9,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,54,1126,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,227462,872,3376,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,42,88,0,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,62634,7064,513,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,5,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,1035134,237,531,1,0,1,0,1,0,0,1,1,1
1,1,1,0,0,60,283,2,1,0,1,0,1,0,0,1,1,0
1,1,1,0,0,33,781,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,870749,215,1922,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,5,31,1,1,0,1,0,1,0,0,0,1,0
1,1,1,1,0,25,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,116409,18814,486,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1605279,4457,9270,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,212,308,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,135227,27177,1862,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,231785,230,1205,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,60,166,4,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,19,909,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1399248,2363,3377,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,1108591,37,1316,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,469,328,6,1,0,1,0,1,0,0,1,1,0
1,1,1,0,0,290,1166,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,13130,359,512,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,10,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,686017,1422,623,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,1496100,20732,5459,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,11,0,1,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,2496,333,35,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,129,0,6,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,100642,567,439,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,709,671,1,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,6,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,452,64,7,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,290,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,187,150,2,1,0,1,0,1,0,0,1,1,1
1,0,1,0,1,2968,1336,9,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,62,86,0,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,129,120,2,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,65,399,2,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,2599,1049,189,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,927694,196,3918,1,0,1,1,1,0,0,1,1,1
1,0,1,0,1,704,433,0,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1567901,256,1503,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,14,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,3357,807,99,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,1728,710,4,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,951,827,16,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,724696,1588,1119,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0,52056,1172,82,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,2,0,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,179,1416,13,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,3372,4985,1,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,74,327,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,1,220,998,3,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,86,239,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,3677,1960,36,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,134,2,2,1,0,1,0,1,0,0,0,1,0
1,1,1,0,0,1308646,349,2518,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,11,31,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,283,1566,14,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1282682,666,10210,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,852968,1533,1351,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,466822,1368,2225,1,0,1,1,1,0,0,1,1,1
1,0,1,0,0,1547,1914,68,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,10,8,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,108453,758,1140,1,0,1,1,1,0,0,1,1,1
1,0,1,1,0,101,0,2,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,50,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,0,1,172,829,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,10,0,0,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,392,990,63,1,0,1,0,1,0,0,1,1,1
1,0,1,0,1,1338,1089,4,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,248,0,7,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,2535,2463,108,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,1093515,1540,3875,1,0,1,1,1,0,0,1,1,1
1,1,1,1,0,1791942,225,5241,1,0,1,1,1,0,0,1,1,1
1,1,1,0,0,96,46,1,1,0,1,0,1,0,0,0,1,0
1,1,1,0,0,14,23,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1083,1686,55,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,10,0,8,1,0,1,0,1,0,0,1,1,0
1,0,1,0,0,76,310,1,1,0,1,0,1,0,0,1,1,1
1,1,1,0,0,4,43,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,1630154,2870,3334,1,0,1,1,1,0,0,1,1,0
1,0,1,0,0,1307,978,6,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,897,167,1,1,0,1,0,1,0,0,1,1,0
1,0,1,1,0,1392,3384,191,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,1
1,0,1,1,0,1338646,812392,2203,1,0,1,1,1,0,0,1,1,0
1,0,1,1,0,832,704,6,1,0,1,0,1,0,0,1,1,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0,286,407,1,1,0,1,0,1,0,0,1,1,1
1,0,1,1,0,2097,2493,64,1,0,1,0,1,0,0,1,1,1
